gene_id,buff_families,sens_families,buff_redundancy,sens_redundancy,ase,contrast_score
Zm00001eb370850,"Dof,MYB,MYB_related","bHLH,bZIP",7.833333333333333,5.0,0.2774268007836521,2.833333333333333
Zm00001eb370880,"Dof,MYB,MYB_related","NAC,bHLH",5.0,7.0,0.4150205427558844,-2.0
Zm00001eb370870,"Dof,MYB,MYB_related","NAC,bHLH",6.0,6.0,1.0489686685776782,0.0
Zm00001eb370930,"MYB,MYB_related","ARF,NAC,bHLH",6.666666666666667,6.5,1.2616210230831548,0.16666666666666696
Zm00001eb370960,Dof,"ARF,NAC,bHLH,bZIP",7.5,7.428571428571429,0.6538331130689955,0.07142857142857117
Zm00001eb370980,"Dof,MYB","ARF,SBP",20.5,12.5,0.2172393452655708,8.0
Zm00001eb371000,"Dof,MYB","NAC,bHLH,bZIP",16.333333333333332,7.25,0.2811978886456097,9.083333333333332
Zm00001eb371030,Dof,"ARF,SBP",4.0,2.5,0.76959938131099,1.5
Zm00001eb371070,MYB,NAC,10.0,25.0,1.286502025739923,-15.0
Zm00001eb371150,"Dof,MYB","bHLH,bZIP",19.666666666666668,2.0,0.4284359807089855,17.666666666666668
Zm00001eb371210,MYB_related,"SBP,bZIP",5.0,6.5,0.5247514637793051,-1.5
Zm00001eb371250,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",12.666666666666666,5.625,0.9545451724463356,7.041666666666666
Zm00001eb164490,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",14.4,4.8,1.4644557641775742,9.600000000000001
Zm00001eb164530,MYB,bZIP,22.0,1.0,0.4147010965523791,21.0
Zm00001eb164560,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",14.083333333333334,5.625,3.0196186931187348,8.458333333333334
Zm00001eb164590,"Dof,MYB,MYB_related","ARF,SBP",8.6,10.0,0.1463189513871853,-1.4000000000000004
Zm00001eb164610,"Dof,MYB,MYB_related","ARF,NAC,SBP",10.857142857142858,12.6,0.5739801180597437,-1.742857142857142
Zm00001eb164620,"Dof,MYB,MYB_related","SBP,bZIP",12.285714285714286,1.75,1.2772439362063512,10.535714285714286
Zm00001eb164660,"Dof,MYB,MYB_related","ARF,NAC",15.6,2.5,0.2505686274747924,13.1
Zm00001eb164750,"MYB,MYB_related","ARF,NAC",5.5,2.5,2.698574456477604,3.0
Zm00001eb164860,"MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",18.0,7.0,0.8828166982878982,11.0
Zm00001eb165190,"MYB,MYB_related","SBP,bHLH",13.5,1.5,1.5195125784910313,12.0
Zm00001eb165200,"MYB,MYB_related","SBP,bHLH",13.5,1.5,0.7400773873045617,12.0
Zm00001eb165210,"Dof,MYB","ARF,bHLH,bZIP",11.5,10.333333333333334,0.6257879439392913,1.166666666666666
Zm00001eb165250,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",9.307692307692308,4.0,0.6084816302715419,5.307692307692308
Zm00001eb165270,"MYB,MYB_related","ARF,NAC,SBP,bZIP",10.0,5.4,0.7075187496394219,4.6
Zm00001eb165260,"MYB,MYB_related","ARF,NAC,SBP,bZIP",10.0,5.4,0.5542137441027435,4.6
Zm00001eb165360,"Dof,MYB,MYB_related","ARF,NAC,SBP,bZIP",12.0,4.444444444444445,1.0620609681322517,7.555555555555555
Zm00001eb165370,"Dof,MYB,MYB_related","ARF,bHLH",11.75,7.5,0.2004664361245245,4.25
Zm00001eb165400,MYB,"NAC,SBP",4.0,7.0,0.4928783031873119,-3.0
Zm00001eb165410,"Dof,MYB,MYB_related",NAC,7.0,8.0,1.1603382438599827,-1.0
Zm00001eb165430,"Dof,MYB,MYB_related","ARF,NAC,SBP",4.25,4.6,1.187081224657225,-0.34999999999999964
Zm00001eb165440,"Dof,MYB,MYB_related",bHLH,22.333333333333332,8.0,0.4034595536140987,14.333333333333332
Zm00001eb165450,"Dof,MYB,MYB_related",bHLH,22.333333333333332,8.0,0.8821298689244998,14.333333333333332
Zm00001eb165460,"Dof,MYB,MYB_related",bZIP,14.666666666666666,7.0,0.4514015815353454,7.666666666666666
Zm00001eb165490,"Dof,MYB,MYB_related","ARF,bHLH",9.0,8.5,0.9504187330394264,0.5
Zm00001eb165570,"Dof,MYB","ARF,SBP,bHLH,bZIP",6.333333333333333,2.8,0.81155491058689,3.533333333333333
Zm00001eb165580,"Dof,MYB",NAC,15.5,3.0,0.4442775029705795,12.5
Zm00001eb165590,"MYB,MYB_related","NAC,bHLH",7.5,5.0,0.2538975847111896,2.5
Zm00001eb165630,"MYB,MYB_related","ARF,bHLH",5.5,6.0,0.905559778347061,-0.5
Zm00001eb165690,"Dof,MYB,MYB_related",SBP,10.75,6.5,2.1699250014423126,4.25
Zm00001eb165710,"MYB,MYB_related","NAC,SBP",12.0,8.0,0.9997175868840608,4.0
Zm00001eb165750,"MYB,MYB_related",ARF,7.5,2.0,0.4989201979903122,5.5
Zm00001eb165770,MYB,"ARF,NAC,bHLH",27.0,13.666666666666666,0.808659274207619,13.333333333333334
Zm00001eb165810,"MYB,MYB_related","NAC,SBP",9.666666666666666,5.0,1.7339499225330726,4.666666666666666
Zm00001eb165860,"Dof,MYB,MYB_related","ARF,NAC,SBP,bZIP",9.4,3.3,0.6130422360719803,6.1000000000000005
Zm00001eb165870,"Dof,MYB,MYB_related",ARF,8.5,0.0,0.3622035232386482,8.5
Zm00001eb165880,"Dof,MYB,MYB_related","ARF,SBP,bHLH",13.0,2.5,0.218671426774791,10.5
Zm00001eb165890,"Dof,MYB,MYB_related","ARF,NAC",4.75,3.0,0.3681594919119498,1.75
Zm00001eb165900,"Dof,MYB,MYB_related","NAC,SBP,bHLH,bZIP",13.4,5.4,0.2370794454991685,8.0
Zm00001eb165950,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",13.25,4.375,1.0067319616316408,8.875
Zm00001eb166150,"Dof,MYB,MYB_related",ARF,11.333333333333334,0.0,0.4777417391182118,11.333333333333334
Zm00001eb166180,"Dof,MYB_related","ARF,NAC,bHLH,bZIP",9.75,5.0,0.6322802821004492,4.75
Zm00001eb166190,"Dof,MYB,MYB_related","ARF,NAC,bHLH",8.666666666666666,2.3333333333333335,0.4241702529669223,6.333333333333332
Zm00001eb166200,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",15.833333333333334,4.933333333333334,2.860006063964864,10.9
Zm00001eb166210,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",11.176470588235293,6.222222222222222,1.32721439355353,4.954248366013071
Zm00001eb166240,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",7.222222222222222,9.666666666666666,0.5450641827753878,-2.4444444444444438
Zm00001eb166260,"MYB,MYB_related","NAC,bZIP",7.25,3.4,0.4456014787014279,3.85
Zm00001eb166450,"MYB,MYB_related","ARF,NAC,bHLH,bZIP",12.666666666666666,3.25,0.7399482278349907,9.416666666666666
Zm00001eb166460,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",12.0,8.4,0.2342378806743731,3.5999999999999996
Zm00001eb166490,"Dof,MYB,MYB_related",SBP,10.2,7.0,0.2760769701771354,3.1999999999999993
Zm00001eb166540,MYB,"NAC,bZIP",19.5,4.5,0.3936850257658408,15.0
Zm00001eb166550,MYB_related,"NAC,SBP",5.0,5.5,0.5808471209176986,-0.5
Zm00001eb166560,Dof,bZIP,11.0,6.0,1.7219541083767549,5.0
Zm00001eb166710,MYB_related,"ARF,NAC,SBP",8.0,2.0,0.1252479194009447,6.0
Zm00001eb166700,MYB_related,"ARF,NAC,SBP",8.0,2.0,0.2498751497861363,6.0
Zm00001eb166750,"Dof,MYB,MYB_related",NAC,7.333333333333333,1.0,3.3181239417985484,6.333333333333333
Zm00001eb166740,"Dof,MYB","ARF,NAC,SBP,bHLH,bZIP",14.166666666666666,3.888888888888889,3.2385016614500657,10.277777777777777
Zm00001eb166760,Dof,"ARF,NAC,SBP",4.0,5.333333333333333,0.5857120662202169,-1.333333333333333
Zm00001eb166790,"Dof,MYB,MYB_related",NAC,7.333333333333333,10.0,0.2893799644508989,-2.666666666666667
Zm00001eb166810,"Dof,MYB,MYB_related","NAC,SBP",9.75,11.666666666666666,0.34083604815843,-1.916666666666666
Zm00001eb166820,"MYB,MYB_related",NAC,8.0,9.0,0.5776679653717903,-1.0
Zm00001eb166830,"MYB,MYB_related","ARF,NAC,bHLH,bZIP",8.0,6.666666666666667,1.632689882959291,1.333333333333333
Zm00001eb166870,"Dof,MYB,MYB_related","NAC,bHLH",10.666666666666666,7.25,0.4962841742271049,3.416666666666666
Zm00001eb166980,"MYB,MYB_related","NAC,bHLH,bZIP",11.5,7.75,0.6274509721930409,3.75
Zm00001eb167140,"Dof,MYB,MYB_related","ARF,bHLH,bZIP",9.333333333333334,4.75,0.5516923537831484,4.583333333333334
Zm00001eb167150,"Dof,MYB,MYB_related","ARF,NAC,bZIP",8.833333333333334,5.666666666666667,0.2071263992946192,3.166666666666667
Zm00001eb167160,MYB,"ARF,NAC",12.0,2.0,0.45896440686493,10.0
Zm00001eb167230,"Dof,MYB",NAC,10.0,16.0,0.6600823114567342,-6.0
Zm00001eb167250,"Dof,MYB,MYB_related","NAC,bHLH",9.0,3.5,0.3527049261363393,5.5
Zm00001eb167260,"Dof,MYB,MYB_related","ARF,NAC",13.166666666666666,3.3333333333333335,0.4484167924949983,9.833333333333332
Zm00001eb167290,MYB,"ARF,NAC",13.0,4.0,0.1953084697736775,9.0
Zm00001eb167300,"Dof,MYB,MYB_related","SBP,bHLH,bZIP",14.142857142857142,4.0,0.3925458216586908,10.142857142857142
Zm00001eb167320,MYB,"ARF,NAC",40.0,3.5,0.1689367664799509,36.5
Zm00001eb167360,"Dof,MYB,MYB_related","ARF,bHLH",7.666666666666667,6.25,0.3391184356260427,1.416666666666667
Zm00001eb167370,"Dof,MYB,MYB_related",bZIP,14.166666666666666,3.0,0.2750194463383146,11.166666666666666
Zm00001eb167380,MYB_related,"ARF,NAC,SBP",8.0,6.0,2.2985755857739263,2.0
Zm00001eb167520,"MYB,MYB_related",NAC,18.5,8.0,0.1884200868531747,10.5
Zm00001eb167580,Dof,"ARF,SBP",23.0,2.5,0.8328900141647417,20.5
Zm00001eb167670,MYB_related,bZIP,4.0,0.0,0.3716713997495109,4.0
Zm00001eb167720,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",13.5,2.4,2.531621459937,11.1
Zm00001eb167740,MYB_related,"NAC,SBP",6.0,6.0,0.2649681823360241,0.0
Zm00001eb167750,Dof,"SBP,bHLH,bZIP",3.0,19.666666666666668,0.2784550451930437,-16.666666666666668
Zm00001eb167770,"MYB,MYB_related","bHLH,bZIP",1.0,4.0,0.461416193368323,-3.0
Zm00001eb167780,"Dof,MYB,MYB_related",bZIP,14.25,8.0,0.8650947257909348,6.25
Zm00001eb167790,MYB_related,SBP,4.0,6.0,0.2470046602708649,-2.0
Zm00001eb167840,"Dof,MYB","ARF,NAC,SBP",8.5,8.333333333333334,0.6153478877089343,0.16666666666666607
Zm00001eb168050,"Dof,MYB_related","NAC,bHLH,bZIP",5.0,12.5,1.940909380635105,-7.5
Zm00001eb168090,MYB,"ARF,bZIP",23.0,3.0,0.4495519465380168,20.0
Zm00001eb168100,"Dof,MYB,MYB_related","ARF,NAC,bZIP",9.333333333333334,5.5,0.1263341354289838,3.833333333333334
Zm00001eb168120,"Dof,MYB,MYB_related",ARF,22.0,1.0,0.8576786633232163,21.0
Zm00001eb168170,"Dof,MYB_related",bHLH,14.0,3.0,2.3280171658486557,11.0
Zm00001eb168220,MYB,"NAC,SBP",7.0,7.5,0.4365946987068499,-0.5
Zm00001eb168260,"MYB,MYB_related",SBP,15.5,5.0,0.7150913592018354,10.5
Zm00001eb168290,Dof,NAC,10.0,24.0,2.957522612064802,-14.0
Zm00001eb168350,"Dof,MYB,MYB_related","ARF,NAC,SBP,bZIP",8.5625,6.5,3.856970546647055,2.0625
Zm00001eb168430,"Dof,MYB,MYB_related","ARF,NAC,SBP,bZIP",9.4,4.833333333333333,0.7741294117263258,4.566666666666667
Zm00001eb168470,"MYB,MYB_related","ARF,SBP,bHLH",8.5,12.666666666666666,0.1803927650371612,-4.166666666666666
Zm00001eb168480,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",6.6,6.833333333333333,0.3063991213339326,-0.2333333333333334
Zm00001eb168510,"Dof,MYB,MYB_related",bHLH,9.666666666666666,19.0,0.7771161865574914,-9.333333333333334
Zm00001eb168520,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",9.857142857142858,5.25,1.657365695123426,4.607142857142858
Zm00001eb168560,"Dof,MYB,MYB_related","NAC,bHLH,bZIP",6.0,6.25,1.0676723848660838,-0.25
Zm00001eb168590,"Dof,MYB_related","ARF,NAC,SBP,bHLH",6.0,5.833333333333333,1.5003757684917105,0.16666666666666696
Zm00001eb168730,"Dof,MYB","ARF,bHLH",14.5,5.666666666666667,0.1677505895698539,8.833333333333332
Zm00001eb168740,"MYB,MYB_related","NAC,bZIP",14.0,6.0,0.6098576861085854,8.0
Zm00001eb168760,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH",13.666666666666666,4.333333333333333,0.4583087449245979,9.333333333333332
Zm00001eb168790,"Dof,MYB_related","ARF,NAC",1.0,13.0,0.5177686936627486,-12.0
Zm00001eb168890,"Dof,MYB,MYB_related","ARF,NAC,bHLH",10.875,3.0,0.5482382869636031,7.875
Zm00001eb168910,"Dof,MYB,MYB_related","ARF,SBP",13.4,9.0,0.1631622995246637,4.4
Zm00001eb168920,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",13.818181818181818,16.2,0.1552301562888009,-2.381818181818181
Zm00001eb168930,MYB,"bHLH,bZIP",23.0,1.0,1.27415858366239,22.0
Zm00001eb168950,"Dof,MYB","ARF,SBP",13.0,8.0,0.7594896846709003,5.0
Zm00001eb169020,"MYB,MYB_related",bZIP,12.75,0.0,1.100691866772021,12.75
Zm00001eb169050,MYB,"ARF,SBP",7.0,7.0,0.1487999872205841,0.0
Zm00001eb169130,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",10.714285714285714,4.2,0.152786506874166,6.514285714285713
Zm00001eb169160,"Dof,MYB_related","ARF,NAC,bHLH,bZIP",6.0,2.8,0.5028554604384584,3.2
Zm00001eb169190,MYB_related,"ARF,NAC,SBP,bZIP",6.0,5.142857142857143,0.1808959504278202,0.8571428571428568
Zm00001eb169280,"Dof,MYB,MYB_related","SBP,bHLH,bZIP",15.5,3.8,0.94396956232786,11.7
Zm00001eb169330,"Dof,MYB,MYB_related","ARF,SBP,bHLH,bZIP",13.222222222222221,7.125,0.6801238434625885,6.097222222222221
Zm00001eb169350,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",11.0,4.571428571428571,1.1169992803168125,6.428571428571429
Zm00001eb169360,"MYB,MYB_related",bHLH,7.0,1.0,0.16066498894987,6.0
Zm00001eb169370,MYB,"ARF,NAC,SBP,bZIP",1.0,10.5,1.239753614683437,-9.5
Zm00001eb169380,"Dof,MYB_related",NAC,10.0,2.0,1.167676629583838,8.0
Zm00001eb169410,Dof,bZIP,19.0,4.0,0.6135118155354949,15.0
Zm00001eb169420,"Dof,MYB,MYB_related","NAC,bHLH,bZIP",13.666666666666666,8.0,0.4348162222043895,5.666666666666666
Zm00001eb169450,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",12.833333333333334,4.0,0.6628561559875054,8.833333333333334
Zm00001eb169460,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",7.571428571428571,8.0,0.7740968193837986,-0.4285714285714288
Zm00001eb169490,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",6.875,5.0,0.1786713223496927,1.875
Zm00001eb169510,"Dof,MYB_related","ARF,bZIP",6.0,4.333333333333333,2.1316788909135425,1.666666666666667
Zm00001eb169520,"Dof,MYB,MYB_related","NAC,SBP",7.75,5.5,0.7708325479833501,2.25
Zm00001eb169540,"MYB,MYB_related",NAC,22.0,6.0,0.4622639445212906,16.0
Zm00001eb169570,Dof,"ARF,SBP,bHLH",10.0,6.666666666666667,0.6360519562356799,3.333333333333333
Zm00001eb169590,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",13.461538461538462,6.4,1.0280733785281055,7.061538461538461
Zm00001eb169580,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",12.6,6.625,0.4087922063231667,5.975
Zm00001eb169600,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",10.6,8.333333333333334,4.158498158549295,2.2666666666666657
Zm00001eb169610,MYB,bZIP,11.0,1.0,0.382017376090342,10.0
Zm00001eb169620,"Dof,MYB,MYB_related","NAC,SBP,bZIP",10.0,4.4,0.2809708055678643,5.6
Zm00001eb169630,MYB,"ARF,bZIP",13.0,4.0,0.598115385777495,9.0
Zm00001eb169640,MYB,ARF,5.0,5.0,0.3363710392048367,0.0
Zm00001eb169670,"MYB,MYB_related","SBP,bHLH,bZIP",7.5,9.0,0.6079108234809883,-1.5
Zm00001eb169720,MYB_related,"NAC,SBP",3.0,17.0,0.6560455987826386,-14.0
Zm00001eb169710,MYB_related,"NAC,SBP",4.0,4.0,0.2006070448290348,0.0
Zm00001eb169740,Dof,"ARF,bHLH,bZIP",1.0,7.666666666666667,0.3946940829893109,-6.666666666666667
Zm00001eb169800,"Dof,MYB","NAC,bHLH",14.0,9.5,0.2336030899688301,4.5
Zm00001eb169810,Dof,"NAC,bHLH,bZIP",9.0,13.0,0.6273147461594292,-4.0
Zm00001eb169850,MYB,NAC,13.0,10.0,0.8268229808888852,3.0
Zm00001eb169930,MYB,"ARF,NAC",6.0,6.0,1.2871774443038726,0.0
Zm00001eb169940,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH",9.8,4.0,0.3134883384980795,5.800000000000001
Zm00001eb169970,"Dof,MYB,MYB_related","NAC,bHLH",16.5,4.5,0.2931340129095858,12.0
Zm00001eb169990,MYB_related,"ARF,SBP",2.0,5.5,0.2024943589802215,-3.5
Zm00001eb170000,MYB,"ARF,bZIP",4.0,2.5,1.278629602654296,1.5
Zm00001eb170020,"Dof,MYB,MYB_related","NAC,SBP,bHLH",17.714285714285715,2.5,0.2766780472826866,15.214285714285715
Zm00001eb170040,"MYB,MYB_related","ARF,NAC,bHLH,bZIP",18.666666666666668,4.6,0.4765782568674526,14.066666666666668
Zm00001eb170050,"Dof,MYB","ARF,NAC",8.333333333333334,8.0,1.4707121489337451,0.3333333333333339
Zm00001eb170080,MYB_related,"NAC,bHLH,bZIP",4.0,5.0,0.503949609277451,-1.0
Zm00001eb170140,"Dof,MYB,MYB_related",NAC,12.6,5.0,0.6788178453491589,7.6
Zm00001eb170180,"Dof,MYB,MYB_related","NAC,bHLH",11.5,3.5,3.0703211685337664,8.0
Zm00001eb170220,"Dof,MYB_related","NAC,SBP,bHLH",10.5,9.0,1.1833911653358111,1.5
Zm00001eb170240,"Dof,MYB,MYB_related","ARF,NAC,SBP,bZIP",10.2,2.1666666666666665,0.4048377600354709,8.033333333333333
Zm00001eb170300,"Dof,MYB,MYB_related","ARF,bZIP",5.857142857142857,9.75,1.776532228887493,-3.8928571428571432
Zm00001eb170330,"Dof,MYB,MYB_related",ARF,13.0,6.0,0.556159662864991,7.0
Zm00001eb170350,"MYB,MYB_related","NAC,bZIP",8.5,8.0,0.2953255536493823,0.5
Zm00001eb170360,"Dof,MYB_related",NAC,5.0,3.0,0.3565802123441912,2.0
Zm00001eb170440,"MYB,MYB_related","SBP,bHLH",6.0,2.0,0.8111678921684549,4.0
Zm00001eb170510,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",7.0,4.0,3.430641215160767,3.0
Zm00001eb170520,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",8.25,9.714285714285714,0.8126374016446798,-1.4642857142857135
Zm00001eb170530,MYB_related,"NAC,SBP",6.0,4.5,0.6424440449036407,1.5
Zm00001eb170540,"MYB,MYB_related","ARF,NAC",13.5,3.0,0.2783475329048377,10.5
Zm00001eb170550,"MYB,MYB_related","SBP,bZIP",25.5,4.5,0.1158330733030193,21.0
Zm00001eb170630,MYB_related,"ARF,NAC",6.0,6.0,0.8870499361507833,0.0
Zm00001eb170740,MYB,ARF,4.0,2.0,0.5551159160177462,2.0
Zm00001eb170760,"Dof,MYB,MYB_related","ARF,NAC",10.666666666666666,4.0,0.365138554860828,6.666666666666666
Zm00001eb170770,MYB,"NAC,SBP",10.0,19.0,0.8725551862899917,-9.0
Zm00001eb170800,MYB_related,SBP,4.0,1.0,1.6362714309111934,3.0
Zm00001eb170810,"Dof,MYB,MYB_related","bHLH,bZIP",12.142857142857142,8.333333333333334,0.2329942638695673,3.8095238095238084
Zm00001eb170900,"MYB,MYB_related","NAC,SBP,bZIP",8.0,4.333333333333333,0.3118177715793052,3.666666666666667
Zm00001eb170920,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",13.142857142857142,5.444444444444445,0.4951876121685674,7.698412698412698
Zm00001eb170950,"Dof,MYB,MYB_related",NAC,9.333333333333334,4.0,0.9173824342572706,5.333333333333334
Zm00001eb171010,"Dof,MYB_related",bHLH,19.666666666666668,2.0,0.1378889836906194,17.666666666666668
Zm00001eb171020,Dof,"ARF,NAC,bHLH,bZIP",12.0,7.6,0.4852773606861302,4.4
Zm00001eb171030,"Dof,MYB,MYB_related","NAC,SBP,bHLH,bZIP",17.5,6.857142857142857,0.4285849169018788,10.642857142857142
Zm00001eb171040,"Dof,MYB,MYB_related","ARF,NAC,bZIP",13.0,3.5,0.4006876285116393,9.5
Zm00001eb171050,"Dof,MYB","NAC,SBP,bHLH",9.0,11.666666666666666,0.5023139280420378,-2.666666666666666
Zm00001eb171060,"Dof,MYB_related","ARF,SBP,bHLH",3.5,3.3333333333333335,1.3555947259251575,0.16666666666666652
Zm00001eb171070,"Dof,MYB,MYB_related","NAC,bZIP",11.5,1.5,0.5849625007211562,10.0
Zm00001eb171090,"Dof,MYB,MYB_related",SBP,7.333333333333333,6.0,0.2605730494034702,1.333333333333333
Zm00001eb171140,"Dof,MYB,MYB_related",bHLH,8.0,7.0,0.3596167278301833,1.0
Zm00001eb171200,"Dof,MYB,MYB_related","NAC,SBP,bHLH,bZIP",10.0,10.7,0.5587154127222962,-0.6999999999999993
Zm00001eb171230,Dof,NAC,6.0,3.0,0.757723445648508,3.0
Zm00001eb171240,"MYB,MYB_related","ARF,NAC,SBP",9.0,11.666666666666666,0.5234701565431722,-2.666666666666666
Zm00001eb171340,"MYB,MYB_related",bZIP,26.0,9.0,0.6487668268995306,17.0
Zm00001eb171400,"Dof,MYB,MYB_related","ARF,SBP,bZIP",12.333333333333334,5.75,0.313795162397672,6.583333333333334
Zm00001eb171440,"Dof,MYB,MYB_related","NAC,SBP",8.333333333333334,19.5,0.1544237882264176,-11.166666666666666
Zm00001eb171700,"Dof,MYB",bHLH,14.0,2.0,0.2825146404666779,12.0
Zm00001eb171760,"MYB,MYB_related",SBP,12.0,29.0,2.2531132238022074,-17.0
Zm00001eb171790,"Dof,MYB,MYB_related","ARF,NAC,SBP,bZIP",13.428571428571429,7.6,0.2590367890172614,5.828571428571429
Zm00001eb171810,"Dof,MYB,MYB_related",NAC,18.666666666666668,16.0,0.1960987332244835,2.666666666666668
Zm00001eb171990,"MYB,MYB_related",NAC,11.5,2.0,0.1520597516161977,9.5
Zm00001eb172020,"MYB,MYB_related","NAC,bHLH,bZIP",4.666666666666667,6.333333333333333,0.1983738093281145,-1.666666666666666
Zm00001eb172040,MYB,"NAC,bHLH,bZIP",12.0,4.666666666666667,0.0817076781426632,7.333333333333333
Zm00001eb172070,MYB,"ARF,NAC,SBP",18.0,3.6666666666666665,0.1709256208570909,14.333333333333334
Zm00001eb172090,"Dof,MYB,MYB_related","bHLH,bZIP",15.333333333333334,2.0,0.2145077889359117,13.333333333333334
Zm00001eb172100,"Dof,MYB,MYB_related","SBP,bHLH,bZIP",13.545454545454545,6.75,0.2905756526058223,6.795454545454545
Zm00001eb172110,"Dof,MYB,MYB_related","ARF,NAC,SBP,bZIP",13.538461538461538,6.125,0.0960206114829012,7.413461538461538
Zm00001eb172170,MYB_related,NAC,6.5,17.5,0.4954487306569466,-11.0
Zm00001eb172200,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",10.285714285714286,9.5,0.1289398242243457,0.7857142857142865
Zm00001eb172260,"MYB,MYB_related","ARF,NAC,bZIP",8.75,9.0,4.502500340529183,-0.25
Zm00001eb172280,"MYB,MYB_related","ARF,bZIP",4.666666666666667,1.3333333333333333,0.2523893839579625,3.333333333333334
Zm00001eb172290,"Dof,MYB,MYB_related","ARF,NAC,SBP,bZIP",6.8,10.166666666666666,0.2772834741010408,-3.3666666666666663
Zm00001eb172300,"Dof,MYB,MYB_related","ARF,NAC,SBP",3.142857142857143,7.8,0.2087477476066168,-4.657142857142857
Zm00001eb172390,"Dof,MYB,MYB_related","NAC,SBP,bHLH",6.714285714285714,7.8,0.5710714094675945,-1.0857142857142854
Zm00001eb172410,"Dof,MYB,MYB_related","NAC,SBP,bHLH,bZIP",9.5,9.0,0.277525351691349,0.5
Zm00001eb172450,"Dof,MYB,MYB_related","ARF,SBP",18.2,2.0,0.4894563943417382,16.2
Zm00001eb172500,"MYB,MYB_related","ARF,NAC",22.0,5.0,1.9723848104599409,17.0
Zm00001eb172520,"Dof,MYB,MYB_related","NAC,SBP,bHLH",10.0,16.333333333333332,0.2994483659326536,-6.333333333333332
Zm00001eb172550,"Dof,MYB,MYB_related",NAC,6.25,7.0,1.2344282138653724,-0.75
Zm00001eb172560,"MYB,MYB_related",NAC,20.5,4.0,0.5371449040274491,16.5
Zm00001eb172590,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",14.636363636363637,8.333333333333334,0.5269831578809062,6.303030303030303
Zm00001eb172650,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",7.5,10.625,0.1850339538374918,-3.125
Zm00001eb172680,"Dof,MYB,MYB_related","NAC,bHLH,bZIP",15.6,4.25,0.4080570535804809,11.35
Zm00001eb172780,"Dof,MYB,MYB_related","ARF,NAC,SBP",9.6,7.0,0.308819492858361,2.5999999999999996
Zm00001eb172800,MYB,"NAC,bHLH",13.0,7.0,0.5849625007211562,6.0
Zm00001eb172860,"MYB,MYB_related","NAC,SBP",8.0,11.75,2.3863276524257726,-3.75
Zm00001eb172890,"Dof,MYB,MYB_related","ARF,NAC,SBP",13.6,5.333333333333333,0.730839403868518,8.266666666666666
Zm00001eb172900,"MYB,MYB_related","ARF,NAC,SBP",25.0,4.333333333333333,0.1605488030212857,20.666666666666668
Zm00001eb172910,MYB_related,"ARF,bHLH,bZIP",8.0,3.6666666666666665,1.1609490514286402,4.333333333333334
Zm00001eb172940,"Dof,MYB,MYB_related","ARF,NAC",10.0,4.0,1.1916730081923177,6.0
Zm00001eb172950,"Dof,MYB,MYB_related","NAC,bHLH,bZIP",3.5,15.8,1.0361074160136226,-12.3
Zm00001eb172970,"Dof,MYB","ARF,NAC,SBP,bHLH",11.0,10.8,0.3349539138999653,0.1999999999999993
Zm00001eb173070,MYB,"NAC,bZIP",19.0,6.666666666666667,0.212927415742743,12.333333333333332
Zm00001eb173100,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",14.909090909090908,10.285714285714286,1.1474507958992484,4.623376623376622
Zm00001eb173150,MYB,"NAC,SBP",11.0,5.0,0.4152848412567767,6.0
