gene_id,func_category,enzyme_types,is_committed,is_reversible,is_enzyme,abs_d,description
Zm00001eb301430,Unknown,none,False,False,False,1.4359456092472174,xp_004983791.1 abc transporter f family member 4 [setaria italica] abc transporter f family member 4
Zm00001eb173230,Unknown,none,False,False,False,3.241273396577517,xp_021320645.1 uncharacterized protein loc8066142 [sorghum bicolor] snapin/pallidin
Zm00001eb006880,Unknown,none,False,False,False,1.6360159962413543,xp_002465720.1 uncharacterized protein loc8057635 isoform x1 [sorghum bicolor] n-terminal cysteine-rich region of transmembrane protein 135
Zm00001eb418090,Unknown,oxidase,True,False,True,2.353892134412911,xp_002439286.1 1-aminocyclopropane-1-carboxylate oxidase [sorghum bicolor] belongs to the iron ascorbate-dependent oxidoreductase family
Zm00001eb122000,Unknown,none,False,False,False,2.492254597951363,xp_021312215.1 f-box protein at2g05970-like [sorghum bicolor] protein of unknown function (duf295)
Zm00001eb214080,Unknown,none,False,False,False,2.2064550188307166,xp_004981644.1 uncharacterized protein loc101782522 [setaria italica] petm family of cytochrome b6f complex subunit 7
Zm00001eb328440,Unknown,none,False,False,False,6.513330994649963,xp_021309299.1 plasmodesmata callose-binding protein 5 [sorghum bicolor] possibly involved in carbohydrate binding
Zm00001eb337820,Unknown,none,False,False,False,3.057842496153543,"xp_004974407.1 uncharacterized protein loc101770604 [setaria italica] protein of unknown function, duf594"
Zm00001eb147750,Unknown,phosphatase,True,False,True,1.3081921082906085,"xp_004970606.1 sedoheptulose-1,7-bisphosphatase, chloroplastic [setaria italica] fructose-1-6-bisphosphatase, n-terminal domain"
Zm00001eb055720,Unknown,none,False,False,False,2.346077363192974,xp_021307524.1 random slug protein 5-like [sorghum bicolor] domain in homologues of a s. cerevisiae phosphatidylinositol transfer protein (sec14p)
Zm00001eb431690,Unknown,none,False,False,False,2.1140167710302453,xp_003580633.1 n-terminal acetyltransferase a complex catalytic subunit naa10 [brachypodium distachyon] fr47-like protein
Zm00001eb163100,Unknown,none,False,False,False,2.4322249176079063,xp_021317072.1 uncharacterized protein loc8079950 isoform x2 [sorghum bicolor] rnase p subunit p30
Zm00001eb329780,Unknown,none,False,False,False,2.548671317761873,xp_021308965.1 haloacid dehalogenase-like hydrolase domain-containing protein 3 [sorghum bicolor] had-hyrolase-like
Zm00001eb282040,Unknown,none,False,False,False,2.0901105758952907,xp_004973627.1 germin-like protein 8-14 [setaria italica] cupin
Zm00001eb365940,Unknown,kinase,True,False,True,2.272348125964605,"xp_021313301.1 serine/threonine-protein kinase rio2 [sorghum bicolor] rio2, n-terminal"
Zm00001eb227400,Unknown,kinase,True,False,True,2.8731706347228676,xp_002437560.1 mitogen-activated protein kinase 12 isoform x1 [sorghum bicolor] mitogen-activated protein kinase
Zm00001eb047770,Unknown,oxygenase,True,False,True,7.1755794559533985,"xp_021307089.1 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase 4-like [sorghum bicolor] catalyzes the formation of formate and 2-keto-4- methylthiobutyrate (kmtb) from 1,2-dihydroxy-3-keto-5- met"
Zm00001eb258970,Unknown,none,False,False,False,1.890023995138449,xp_021314017.1 protein n-lysine methyltransferase mettl21a [sorghum bicolor] lysine methyltransferase
Zm00001eb286540,Unknown,none,False,False,False,1.5857986645549182,xp_012700165.1 senescence associated gene 20-like [setaria italica] wound-induced protein wi12
Zm00001eb217560,Unknown,none,False,False,False,1.8976472087481904,xp_021317506.1 glycine-rich rna-binding protein 2 [sorghum bicolor] glycine-rich rna-binding protein
Zm00001eb101450,Unknown,none,False,False,False,2.771010529896668,xp_021309232.1 putative serine carboxypeptidase-like 23 [sorghum bicolor] belongs to the peptidase s10 family
Zm00001eb020110,Unknown,none,False,False,False,2.288149136505908,xp_002465124.1 protein spiral1-like 1 [sorghum bicolor] spiral1-like
Zm00001eb125470,Unknown,none,False,False,False,2.5685126941439624,
Zm00001eb361900,Unknown,none,False,False,False,3.050999025132883,xp_004969830.1 uncharacterized protein loc101757985 [setaria italica] nan
Zm00001eb265520,Unknown,isomerase,False,True,True,1.7809825153208412,xp_002439226.2 cycloeucalenol cycloisomerase isoform x1 [sorghum bicolor] cycloeucalenol cycloisomerase
Zm00001eb013870,Unknown,none,False,False,False,3.131431563537838,xp_002465403.1 u2 small nuclear ribonucleoprotein b'' [sorghum bicolor] u2 small nuclear ribonucleoprotein b''
Zm00001eb248350,Unknown,none,False,False,False,1.8501334723944156,xp_004979172.1 low quality protein: gem-associated protein 2-like [setaria italica] survival motor neuron (smn) interacting protein 1 (sip1)
Zm00001eb363480,Unknown,none,False,False,False,2.543557184954071,xp_021312735.1 mitochondrial thiamine diphosphate carrier 2 isoform x1 [sorghum bicolor] belongs to the mitochondrial carrier (tc 2.a.29) family
Zm00001eb202030,Unknown,kinase,True,False,True,2.616696406649417,xp_004968008.1 proline-rich receptor-like protein kinase perk3 [setaria italica] g-type lectin s-receptor-like serine threonine-protein kinase sd2-5
Zm00001eb430780,Unknown,none,False,False,False,2.6065774439903566,xp_021317962.1 udp-n-acetylglucosamine diphosphorylase 1 [sorghum bicolor] utp--glucose-1-phosphate uridylyltransferase
Zm00001eb148640,Unknown,decarboxylase|carboxylase,True,False,True,2.2057095350318794,"xp_002456603.1 udp-glucuronic acid decarboxylase 1 [sorghum bicolor] gdp-mannose 4,6 dehydratase"
Zm00001eb386410,Unknown,kinase,True,False,True,4.2711141341040735,xp_002438654.1 cbl-interacting protein kinase 24 [sorghum bicolor] non-specific serine threonine protein kinase
Zm00001eb106160,Unknown,none,False,False,False,1.6798491547575147,"xp_004957888.3 glucose-6-phosphate/phosphate translocator 2, chloroplastic [setaria italica] triose-phosphate transporter family"
Zm00001eb121000,Unknown,kinase,True,False,True,1.5710459829429757,xp_004968517.1 receptor-like serine/threonine-protein kinase ale2 [setaria italica] receptor-like serine threonine-protein kinase
Zm00001eb227670,Unknown,none,False,False,False,5.5371808019707265,nan pentatricopeptide repeat domain
Zm00001eb423410,Unknown,none,False,False,False,2.204669172080929,xp_012703017.1 pentatricopeptide repeat-containing protein at2g06000 [setaria italica] ppr repeat
Zm00001eb046280,Unknown,ubiquitin|ligase,True,False,True,1.8903427375092523,xp_052134140.1 e3 ubiquitin-protein ligase wav3-like [oryza glaberrima] vwa domain containing coxe-like protein
Zm00001eb283750,Unknown,none,False,False,False,3.2282312202661316,xp_002440709.1 leucine-rich repeat extensin-like protein 4 [sorghum bicolor] leucine rich repeat
Zm00001eb148130,Unknown,none,False,False,False,2.0891111623814975,
Zm00001eb010370,Unknown,none,False,False,False,2.252685603445886,xp_004985039.1 actin-depolymerizing factor 5 [setaria italica] belongs to the actin-binding proteins adf family
Zm00001eb251070,Unknown,none,False,False,False,1.8363397923573328,xp_003570129.1 serine/arginine repetitive matrix protein 1 [brachypodium distachyon] nan
Zm00001eb260480,Unknown,none,False,False,False,3.5478175791548217,xp_004972469.1 phospholipase sgr2 isoform x1 [setaria italica] phospholipase
Zm00001eb097990,Unknown,none,False,False,False,3.416799706097878,xp_002462170.1 protein sawadee homeodomain homolog 2 isoform x2 [sorghum bicolor] sawadee domain
Zm00001eb172970,Unknown,none,False,False,False,1.6631135426244656,"xp_002445027.1 external alternative nad(p)h-ubiquinone oxidoreductase b2, mitochondrial [sorghum bicolor] pyridine nucleotide-disulphide oxidoreductase"
Zm00001eb392740,Unknown,none,False,False,False,3.72080896068054,xp_002467738.1 vacuolar cation/proton exchanger 2 isoform x2 [sorghum bicolor] belongs to the ca(2 ) cation antiporter (caca) (tc 2.a.19) family
Zm00001eb327480,Unknown,synthase,True,False,True,1.751090382141502,"xp_002463181.1 3-oxoacyl-[acyl-carrier-protein] synthase ii, chloroplastic [sorghum bicolor] belongs to the beta-ketoacyl-acp synthases family"
Zm00001eb211780,Unknown,none,False,False,False,1.4740766603580426,xp_002466197.1 ras-related protein rabe1c [sorghum bicolor] rab subfamily of small gtpases
Zm00001eb379770,Unknown,none,False,False,False,4.225863212824155,xp_002438190.1 uncharacterized protein at1g66480 [sorghum bicolor] at1g66480-like
Zm00001eb117970,Unknown,none,False,False,False,2.2725010919480866,"xp_021309515.1 succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial [sorghum bicolor] flavoprotein (fp) subunit of succinate dehydrogenase (sdh) that is involved in complex ii of t"
Zm00001eb192150,Unknown,none,False,False,False,1.899920669382254,xp_002454721.1 calcineurin subunit b [sorghum bicolor] calcineurin subunit b
Zm00001eb379950,Unknown,none,False,False,False,2.0105873563987866,xp_002436824.1 zinc finger protein constans-like 16 [sorghum bicolor] cct motif
Zm00001eb407090,Unknown,none,False,False,False,1.703172273664204,xp_002442837.1 uncharacterized protein loc8079844 [sorghum bicolor] nan
Zm00001eb011070,Unknown,none,False,False,False,1.044301392229479,xp_021310343.1 uncharacterized protein loc8078835 [sorghum bicolor] far1 dna-binding domain
Zm00001eb118790,Unknown,none,False,False,False,2.2539416957231064,xp_004986052.1 uncharacterized protein loc101760145 [setaria italica] rwp-rk domain
Zm00001eb215780,Unknown,none,False,False,False,1.63281724559116,"xp_021306749.1 lariat debranching enzyme [sorghum bicolor] lariat debranching enzyme, c-terminal domain"
Zm00001eb351640,Unknown,none,False,False,False,4.244194216337269,xp_021303289.1 probable dna helicase mcm8 isoform x1 [sorghum bicolor] belongs to the mcm family
Zm00001eb144650,Unknown,none,False,False,False,2.719783098047161,xp_002456783.1 uncharacterized protein loc8078675 [sorghum bicolor] ribosomal protein l13
Zm00001eb246590,Unknown,none,False,False,False,3.533033625402345,xp_002454142.1 uncharacterized protein loc8072433 [sorghum bicolor] nan
Zm00001eb288130,Unknown,kinase,True,False,True,2.150577722344607,xp_002441100.1 probably inactive leucine-rich repeat receptor-like protein kinase at5g48380 [sorghum bicolor] belongs to the protein kinase superfamily
Zm00001eb406080,Unknown,none,False,False,False,2.7982092159957124,xp_010922739.1 ring-h2 finger protein atl74 [elaeis guineensis] ring-like zinc finger
Zm00001eb360330,Unknown,none,False,False,False,2.4156289925880072,"xp_004969532.1 30s ribosomal protein s20, chloroplastic [setaria italica] ribosomal protein s20"
Zm00001eb418940,Unknown,none,False,False,False,2.012100027216712,xp_002447404.2 fatty acid amide hydrolase [sorghum bicolor] amidase
Zm00001eb153020,Unknown,none,False,False,False,2.0950216625681706,xp_002456349.1 uncharacterized protein loc8075566 isoform x3 [sorghum bicolor] pddexk-like family of unknown function
Zm00001eb241520,Unknown,none,False,False,False,2.556548502981683,xp_021314048.1 uncharacterized protein loc8056066 isoform x1 [sorghum bicolor] protein of unknown function (duf563)
Zm00001eb352940,Unknown,none,False,False,False,2.9148668990011504,xp_021303631.1 transmembrane protein 56-like [sorghum bicolor] tlc domain
Zm00001eb260970,Unknown,none,False,False,False,1.9402762306550076,xp_002444936.1 probable calcium-binding protein cml7 [sorghum bicolor] ef-hand domain
Zm00001eb026930,Unknown,none,False,False,False,2.116487974353716,
Zm00001eb329360,Unknown,phosphatase,True,False,True,4.1646562021484925,xp_021307748.1 probable protein phosphatase 2c 65 isoform x2 [sorghum bicolor] protein phosphatase 2c
Zm00001eb398660,Unknown,protease,True,False,True,3.5421658958831186,"xp_002465558.1 atp-dependent clp protease atp-binding subunit clpt1, chloroplastic [sorghum bicolor] clp amino terminal domain, pathogenicity island component"
Zm00001eb094610,Unknown,protease,True,False,True,1.9148125674673215,xp_002459717.1 putative lipid-transfer protein dir1 [sorghum bicolor] protease inhibitor/seed storage/ltp family
Zm00001eb267380,Unknown,none,False,False,False,4.525144469814204,xp_004960573.2 macpf domain-containing protein at4g24290 [setaria italica] mac/perforin domain
Zm00001eb334480,Unknown,none,False,False,False,2.4471928673778685,xp_004967981.1 protein decapping 5 isoform x2 [setaria italica] fdf
Zm00001eb094220,Unknown,ubiquitin,True,False,True,3.2553440919204037,xp_002450102.1 ubiquitin-activating enzyme e1 1 [sorghum bicolor] belongs to the ubiquitin-activating e1 family
Zm00001eb364700,Unknown,none,False,False,False,3.596626692460872,xp_002458986.1 crib domain-containing protein ric4 [sorghum bicolor] p21-rho-binding domain
Zm00001eb407680,Unknown,none,False,False,False,2.3016985233742973,xp_021301650.1 tubby-like f-box protein 14 [sorghum bicolor] belongs to the tub family
Zm00001eb423440,Unknown,none,False,False,False,12.93827720009006,xp_002446557.1 serine carboxypeptidase-like 7 [sorghum bicolor] belongs to the peptidase s10 family
Zm00001eb010730,Unknown,none,False,False,False,1.524366505225603,xp_022678693.1 uncharacterized protein loc111255782 isoform x2 [setaria italica] calcium-binding ef-hand family protein
Zm00001eb092900,Unknown,none,False,False,False,3.683282732956356,xp_002448974.1 protein trauco [sorghum bicolor] set1 ash2 histone methyltransferase complex subunit
Zm00001eb272170,Unknown,none,False,False,False,3.261713651505997,
Zm00001eb044650,Unknown,none,False,False,False,2.886499000041,"xp_002467010.1 protochlorophyllide reductase b, chloroplastic [sorghum bicolor] short chain dehydrogenase"
Zm00001eb392270,Unknown,none,False,False,False,3.042346253705929,xp_004984213.1 probable methyltransferase pmt2 [setaria italica] putative s-adenosyl-l-methionine-dependent methyltransferase
Zm00001eb429910,Unknown,kinase,True,False,True,2.7576048593546143,xp_021319757.1 uncharacterized protein loc8060472 isoform x2 [sorghum bicolor] phosphoenolpyruvate carboxykinase
Zm00001eb176590,Unknown,kinase,True,False,True,1.3981270049641512,"xp_021319868.1 junctophilin-4-like [sorghum bicolor] possible plasma membrane-binding motif in junctophilins, pip-5-kinases and protein kinases."
Zm00001eb272520,Unknown,none,False,False,False,2.0781202486092107,xp_002437583.1 lysophospholipid acyltransferase lpeat2 isoform x1 [sorghum bicolor] phosphate acyltransferases
Zm00001eb257390,Unknown,none,False,False,False,2.3146076263908677,xp_021901879.1 hsp70-hsp90 organizing protein 1-like [carica papaya] tetratricopeptide repeats
Zm00001eb273360,Unknown,none,False,False,False,3.373963504912398,"xp_002438920.2 uncharacterized protein loc8063795 isoform x2 [sorghum bicolor] protein of unknown function, duf547"
Zm00001eb172450,Unknown,none,False,False,False,1.918596607040125,xp_002443890.1 protein cca1 [sorghum bicolor] protein lhy-like isoform x1
Zm00001eb343490,Unknown,none,False,False,False,2.5924416296542545,xp_002440234.1 probable glucuronosyltransferase os05g0559600 [sorghum bicolor] involved in the synthesis of glucuronoxylan hemicellulose in secondary cell walls
Zm00001eb153460,Unknown,isomerase,False,True,True,3.7848065277793816,xp_002458497.1 3-hydroxyisobutyryl-coa hydrolase-like protein 5 [sorghum bicolor] belongs to the enoyl-coa hydratase isomerase family
Zm00001eb269310,Unknown,none,False,False,False,2.1641728756155523,xp_021305767.1 probable transcriptional regulator slk2 [sorghum bicolor] lim-domain binding protein
Zm00001eb119270,Unknown,none,False,False,False,2.135287702759879,xp_021312761.1 transcription factor bhlh68 [sorghum bicolor] helix loop helix domain
Zm00001eb373580,Unknown,kinase,True,False,True,1.6602529183513337,xp_021305259.1 pantothenate kinase 1-like [sorghum bicolor] fumble
Zm00001eb245410,Unknown,none,False,False,False,3.7983113281608527,xp_004952916.1 uncharacterized protein loc101784075 [setaria italica] nan
Zm00001eb396520,Unknown,none,False,False,False,2.252981731306229,xp_021303816.1 uncharacterized protein loc110430400 isoform x2 [sorghum bicolor] dnaj domain
Zm00001eb303740,Unknown,oxidase,True,False,True,2.5093168700910597,"xp_021308300.1 nitrile-specifier protein 5 [sorghum bicolor] galactose oxidase, central domain"
Zm00001eb156500,Unknown,synthase,True,False,True,14.427226648287652,"xp_021312631.1 atp synthase subunit beta, mitochondrial [sorghum bicolor] produces atp from adp in the presence of a proton gradient across the membrane"
Zm00001eb298400,Unknown,none,False,False,False,2.4936713485215716,xp_002459219.1 serine/arginine-rich splicing factor 4 [sorghum bicolor] nan
Zm00001eb015900,Unknown,none,False,False,False,1.9620971190194931,xp_021312231.1 uncharacterized protein loc8083667 isoform x2 [sorghum bicolor] nan
Zm00001eb013720,Unknown,none,False,False,False,2.0162190655371113,xp_002468020.2 uncharacterized protein loc8081119 [sorghum bicolor] autophagy-related protein 27
Zm00001eb200590,Unknown,none,False,False,False,3.1115924936727684,xp_002449762.1 eto1-like protein 1 [sorghum bicolor] eto1-like protein 1
Zm00001eb232710,Unknown,lyase,True,False,True,1.8662184300906264,xp_002442919.2 probable pectate lyase 4 [sorghum bicolor] pectate lyase
Zm00001eb332530,Unknown,none,False,False,False,1.1478488548900925,"xp_021311625.1 coatomer subunit beta-2 [sorghum bicolor] the coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with golgi non- clathrin-coated vesicles, w"
Zm00001eb227200,Unknown,none,False,False,False,2.305646447426234,"xp_002437549.2 protein phosphate starvation response 3 [sorghum bicolor] myb-cc type transfactor, lheqle motif"
Zm00001eb185040,Unknown,oxidase,True,False,True,1.9027022709126704,xp_002454188.1 long-chain-alcohol oxidase fao2 [sorghum bicolor] long-chain fatty alcohol oxidase involved in the omega- oxidation pathway of lipid degradation
Zm00001eb241780,Unknown,none,False,False,False,2.649178803799349,
Zm00001eb036910,Unknown,none,False,False,False,2.11257112829817,"xp_021320584.1 glycerophosphodiester phosphodiesterase gdpd1, chloroplastic [sorghum bicolor] glycerophosphoryl diester phosphodiesterase family"
Zm00001eb081030,Unknown,none,False,False,False,1.9362284424257552,xp_004975826.1 plat domain-containing protein 3 [setaria italica] plat/lh2 domain
Zm00001eb091780,Unknown,none,False,False,False,2.4401060658236484,xp_002450376.1 v-type proton atpase 16 kda proteolipid subunit [sorghum bicolor] proton-conducting pore forming subunit of the membrane integral v0 complex of vacuolar atpase. v-atpase is responsible 
Zm00001eb031670,Unknown,none,False,False,False,2.7747387468313107,xp_002443548.1 homeobox-leucine zipper protein hox33 [sorghum bicolor] mekhla domain
Zm00001eb012570,Unknown,none,False,False,False,3.1836539394163976,xp_002465466.1 cysteine-rich repeat secretory protein 55 [sorghum bicolor] salt stress response/antifungal
Zm00001eb002000,Unknown,none,False,False,False,1.993102093160976,xp_021306340.1 uncharacterized protein loc110431557 isoform x1 [sorghum bicolor] phd zinc finger
Zm00001eb020690,Unknown,none,False,False,False,4.470013059440195,
Zm00001eb365690,Unknown,none,False,False,False,2.0716104883894,xp_002456785.1 beta-glucosidase 4 [sorghum bicolor] glycosyl hydrolase family 1
Zm00001eb375690,Unknown,none,False,False,False,3.0463858326444253,xp_004964761.1 uncharacterized protein loc101786711 [setaria italica] alpha/beta hydrolase fold
Zm00001eb396060,Unknown,ubiquitin,True,False,True,2.8374729660761338,xp_004984611.1 ubiquitin-conjugating enzyme e2 32 [setaria italica] belongs to the ubiquitin-conjugating enzyme family
Zm00001eb064350,Unknown,none,False,False,False,2.4350892059607414,xp_012704141.1 pirin-like protein isoform x2 [setaria italica] belongs to the pirin family
Zm00001eb402200,Unknown,none,False,False,False,3.1749636009854254,xp_002465781.1 sucrose transport protein sut1 [sorghum bicolor] mfs/sugar transport protein
Zm00001eb391500,Unknown,none,False,False,False,2.465390847641111,xp_024987169.1 uncharacterized protein loc112522279 [cynara cardunculus var. scolymus] u1-like zinc finger
Zm00001eb283110,Unknown,synthase,True,False,True,2.856266283830376,xp_002440694.1 probable cellulose synthase a catalytic subunit 1 [udp-forming] [sorghum bicolor] belongs to the glycosyltransferase 2 family. plant cellulose synthase subfamily
Zm00001eb055620,Unknown,none,False,False,False,3.0840355488625844,xp_021320574.1 swi/snf complex subunit swi3d isoform x1 [sorghum bicolor] swirm-associated region 1
Zm00001eb048710,Unknown,none,False,False,False,3.3080792392493015,
Zm00001eb303280,Unknown,none,False,False,False,2.66532678268429,xp_021309903.1 upf0613 protein pb24d3.06c [sorghum bicolor] protein of unknown function (duf1749)
Zm00001eb364360,Unknown,none,False,False,False,3.2527941695374234,xp_002456859.1 squamosa promoter-binding-like protein 2 [sorghum bicolor] sbp domain
Zm00001eb105590,Unknown,none,False,False,False,3.1140159289396037,xp_002460737.1 gtpase activating protein 1 [sorghum bicolor] c2 domain
Zm00001eb159080,Unknown,none,False,False,False,1.996860070827555,"xp_002458204.1 50s ribosomal protein l31, chloroplastic [sorghum bicolor] belongs to the bacterial ribosomal protein bl31 family"
Zm00001eb148780,Unknown,oxidase,True,False,True,1.530576759378904,xp_006646457.2 putative respiratory burst oxidase homolog protein h [oryza brachyantha] ferric reductase nad binding domain
Zm00001eb316700,Unknown,none,False,False,False,3.1490789213321686,xp_015947520.1 uncharacterized protein loc107472510 [arachis duranensis] nan
Zm00001eb112590,Unknown,isomerase,False,True,True,1.7042008650994074,xp_021316986.1 protein disulfide-isomerase [sorghum bicolor] disulfide-isomerase
Zm00001eb248530,Unknown,none,False,False,False,2.0869914285378406,xp_002452863.1 membrane steroid-binding protein 1 [sorghum bicolor] cytochrome b5-like heme/steroid binding domain
Zm00001eb333100,Unknown,none,False,False,False,1.9944068305931155,xp_002441298.1 calmodulin [sorghum bicolor] serine hydrolase (fsh1)
Zm00001eb228160,Unknown,none,False,False,False,2.0854684599772058,xp_002439032.1 senescence/dehydration-associated protein at3g51250 [sorghum bicolor] senescence-associated protein
Zm00001eb422560,Unknown,none,False,False,False,2.777517257311887,xp_002446497.1 uncharacterized protein at4g26450 [sorghum bicolor] nan
Zm00001eb039610,Unknown,phosphatase,True,False,True,5.018659294750796,xp_002445697.1 uncharacterized protein loc8057823 [sorghum bicolor] low molecular weight phosphatase family
Zm00001eb425960,Unknown,none,False,False,False,2.588903946380261,xp_004976129.1 btb/poz domain-containing protein at2g24240-like [setaria italica] btb poz domain-containing protein
Zm00001eb198110,Unknown,none,False,False,False,2.308612467412072,xp_004979377.1 n-alpha-acetyltransferase mak3 [setaria italica] acetyltransferase (gnat) family
Zm00001eb320580,Unknown,none,False,False,False,2.132742940570341,xp_002460645.1 protein phox1 [sorghum bicolor] pb1 domain
Zm00001eb156460,Unknown,none,False,False,False,2.599210689514044,
Zm00001eb135710,Unknown,kinase,True,False,True,4.5840249634856125,"xp_021321585.1 serine/threonine-protein kinase nek2 [sorghum bicolor] serine/threonine protein kinases, catalytic domain"
Zm00001eb052110,Unknown,none,False,False,False,2.124106917694363,
Zm00001eb093120,Unknown,none,False,False,False,4.107570323715804,"xp_021317136.1 l-galactono-1,4-lactone dehydrogenase 2, mitochondrial [sorghum bicolor] l-galactono-1,4-lactone dehydrogenase"
Zm00001eb089390,Unknown,none,False,False,False,1.929141988092667,xp_002447427.2 atp sulfurylase 2 [sorghum bicolor] pua-like domain
Zm00001eb099930,Unknown,none,False,False,False,2.043435168426184,np_001332089.1 histone superfamily protein [arabidopsis thaliana] histone cluster 1
Zm00001eb365530,Unknown,none,False,False,False,3.918592705554616,xp_021312853.1 uncharacterized protein loc8078693 [sorghum bicolor] abc1 family
Zm00001eb063300,Unknown,none,False,False,False,1.6836412220269683,"xp_021319783.1 dead-box atp-dependent rna helicase 3, chloroplastic [sorghum bicolor] nuclear genome-encoded factor involved in ribosome biogenesis in chloroplasts. binds specific group ii introns in "
Zm00001eb252380,Unknown,kinase,True,False,True,1.331292388796791,xp_052141931.1 cysteine-rich receptor-like protein kinase 44 [oryza glaberrima] protein kinase domain
Zm00001eb227020,Unknown,none,False,False,False,1.887218699133968,xp_012700889.1 auxin-induced protein 15a [setaria italica] auxin responsive protein
Zm00001eb115000,Unknown,none,False,False,False,3.363154782404735,xp_002449815.1 abc transporter f family member 5 [sorghum bicolor] abc transporter
Zm00001eb019230,Unknown,none,False,False,False,4.5395507311740175,
Zm00001eb216000,Unknown,none,False,False,False,2.796844178065814,"xp_002463979.1 uncharacterized protein loc8059995 [sorghum bicolor] serine aminopeptidase, s33"
Zm00001eb099850,Unknown,none,False,False,False,1.5555304707154634,xp_022679920.1 pentatricopeptide repeat-containing protein at5g10690 isoform x2 [setaria italica] pentatricopeptide repeat domain
Zm00001eb374160,Unknown,none,False,False,False,2.633921684721882,"xp_021306216.1 uncharacterized protein loc110431424 [sorghum bicolor] 5' nucleotidase, deoxy (pyrimidine), cytosolic type c protein (nt5c)"
Zm00001eb251900,Unknown,none,False,False,False,2.0480367921719203,"xp_002454426.1 pectin acetylesterase 8 isoform x1 [sorghum bicolor] hydrolyzes acetyl esters in homogalacturonan regions of pectin. in type i primary cell wall, galacturonic acid residues of pectin ca"
Zm00001eb365820,Unknown,none,False,False,False,2.1078338164841717,"xp_004970863.1 pectin acetylesterase 5 isoform x1 [setaria italica] hydrolyzes acetyl esters in homogalacturonan regions of pectin. in type i primary cell wall, galacturonic acid residues of pectin ca"
Zm00001eb129370,Unknown,none,False,False,False,1.9990235414204056,xp_002457678.1 uncharacterized protein loc8054684 [sorghum bicolor] best arabidopsis thaliana protein match is glycosyltransferase family protein 2 (tair at5g60700.1)
Zm00001eb304110,Unknown,phosphatase,True,False,True,2.6149041861269624,xp_021309538.1 uncharacterized protein loc110432864 isoform x2 [sorghum bicolor] protein phosphatase inhibitor 2 (ipp-2)
Zm00001eb375670,Unknown,phosphatase,True,False,True,3.623948571308909,xp_002437892.1 serine/threonine-protein phosphatase pp1 [sorghum bicolor] serine threonine-protein phosphatase
Zm00001eb392420,Unknown,none,False,False,False,2.5552530787738763,"xp_002465192.1 copper-transporting atpase paa1, chloroplastic [sorghum bicolor] heavy-metal-associated domain"
Zm00001eb332500,Unknown,none,False,False,False,2.437675494292419,"xp_002457681.1 rhomboid-like protein 14, mitochondrial [sorghum bicolor] rhomboid family"
Zm00001eb017050,Unknown,none,False,False,False,1.1137561866149133,xp_002467852.1 u4/u6 small nuclear ribonucleoprotein prp4-like protein [sorghum bicolor] source uniprotkb
Zm00001eb327830,Unknown,none,False,False,False,2.3878964371314235,xp_002463204.2 putative pentatricopeptide repeat-containing protein at1g19290 [sorghum bicolor] pentacotripeptide-repeat region of prorp
Zm00001eb344340,Unknown,none,False,False,False,2.3683562503991604,"xp_002441555.1 malate dehydrogenase, mitochondrial [sorghum bicolor] malate dehydrogenase"
Zm00001eb347380,Unknown,none,False,False,False,2.113338649333199,xp_021898010.1 60s ribosomal protein l11-like isoform x2 [carica papaya] rrna binding
Zm00001eb108620,Unknown,kinase,True,False,True,2.3199534970626376,xp_004960457.1 mitogen-activated protein kinase 14 isoform x1 [setaria italica] mitogen-activated protein kinase
Zm00001eb106770,Unknown,none,False,False,False,2.4188644177408363,"xp_021309466.1 abc1 family protein ypl109c, mitochondrial-like [sorghum bicolor] abc1 family"
Zm00001eb010590,Unknown,protease,True,False,True,2.890233195828243,"xp_002465558.1 atp-dependent clp protease atp-binding subunit clpt1, chloroplastic [sorghum bicolor] clp amino terminal domain, pathogenicity island component"
Zm00001eb401030,Unknown,none,False,False,False,1.7195219639960633,
Zm00001eb120360,Unknown,none,False,False,False,3.413018641119319,xp_021313426.1 protein male discoverer 2 [sorghum bicolor] leucine rich repeat n-terminal domain
Zm00001eb276190,Unknown,ubiquitin|ligase,True,False,True,2.448600298541365,xp_021306063.1 e3 ubiquitin-protein ligase rglg2-like [sorghum bicolor] copine
Zm00001eb425180,Unknown,none,False,False,False,3.1339485522332793,xp_002446692.1 uncharacterized protein loc8073684 [sorghum bicolor] yqaj-like viral recombinase domain
Zm00001eb059970,Unknown,none,False,False,False,3.75243387349988,xp_002463775.1 ccr4-not transcription complex subunit 3 [sorghum bicolor] zinc finger
Zm00001eb256460,Unknown,none,False,False,False,2.535602526846472,xp_002452902.1 universal stress protein phos32 [sorghum bicolor] universal stress protein family
Zm00001eb364260,Unknown,none,False,False,False,2.024191433349474,xp_002456866.1 protein mak16 homolog [sorghum bicolor] belongs to the mak16 family
Zm00001eb137500,Unknown,none,False,False,False,2.4802241689362075,np_189372.1 histone superfamily protein [arabidopsis thaliana] histone h3
Zm00001eb198120,Unknown,none,False,False,False,1.490005611164971,"xp_002449596.2 protein cofactor assembly of complex c subunit b ccb1, chloroplastic [sorghum bicolor] cofactor assembly of complex c subunit b"
