chr,pos,gene_id,dist_to_tss,n_variant,n_reference,mean_ase_variant,mean_ase_reference,cohens_d,abs_ase_variant,abs_ase_reference,mw_p,t_p,condition,fdr_mw
chr2,9317189,Zm00001eb070230,536,6,12,1.2211041324005258,-0.056046800176491045,2.242622582879695,1.2211041324005258,0.22128557547541275,0.00689506571859513,0.020126232782743624,WW,0.0692484852380855
chr2,9335301,Zm00001eb070240,39,13,5,-0.28552181038310054,-0.06865779460991492,-1.0277810333501183,0.301780770588762,0.08630210038058292,0.14332399626517275,0.014470842047702175,WW,0.3797411725610699
chr2,9347057,Zm00001eb070250,247,4,13,1.0047492538745928,0.9212339189405074,0.24545969726723713,1.0047492538745928,0.9212339189405074,0.47731092436974787,0.5856075942338126,WW,0.7314767967272746
chr2,9351385,Zm00001eb070260,118,8,8,0.10597528982324657,-0.24244537544258668,1.7901637538756838,0.1595099231534676,0.26213829573047454,0.006993006993006993,0.0030185758282953593,WW,0.06925813166526391
chr2,9356339,Zm00001eb070270,561,8,6,1.6958513187789372,2.395176094502662,-0.5388343849487757,1.6958513187789372,2.395176094502662,0.22843822843822847,0.32051699893113483,WW,0.4921410881570244
chr2,9356881,Zm00001eb070270,1103,11,5,1.7966753137967473,2.3189006481898113,-0.4215849242039218,1.7966753137967473,2.3189006481898113,0.5096153846153847,0.32691342578168525,WW,0.7541085792029328
chr2,9430766,Zm00001eb070310,985,11,6,-0.6222656062403513,-0.5126977788669268,-0.37673990268406254,0.6222656062403513,0.5126977788669268,0.9612152553329023,0.34554784029679186,WW,1.0
chr2,9460917,Zm00001eb070360,24,4,12,0.031042869831251346,0.07072000098118832,-0.34826681472006893,0.0777965383427705,0.12068929344561762,0.3791208791208791,0.4920728381287948,WW,0.6476081581155902
chr2,9461571,Zm00001eb070360,630,7,9,-0.0007326225418483641,0.10865998321024484,-1.0966078123865886,0.11164540368947004,0.10865998321024484,0.11416083916083916,0.07228244845719836,WW,0.3302872008754361
chr2,9565126,Zm00001eb070400,6,12,5,0.45596199074427696,0.36788967738671724,0.09638505191970752,0.7074855866443642,0.554506650770878,0.2786037491919845,0.8732097373750622,WW,0.5490635698062075
chr2,9585282,Zm00001eb070410,96,10,9,0.9419275398593108,-0.3840697884925131,1.0902414678044485,1.469420661708456,0.43906610011457503,0.016010990810517163,0.031145877857813108,WW,0.10938017500755082
chr2,9938905,Zm00001eb070550,76,5,13,-0.308080748487509,0.1336708549782065,-1.361237776915112,0.3480692004234568,0.2248156939038314,0.09453781512605043,0.05262750957616494,WW,0.29982206998580563
chr2,9985992,Zm00001eb070560,1252,4,9,-0.15174720176278877,-0.8135225550445095,0.6341105029983395,1.0647325018752645,0.93067215717993,0.2601398601398601,0.4261770134560598,WW,0.527895010196752
chr2,9986078,Zm00001eb070560,1166,4,9,-0.15174720176278877,-0.8135225550445095,0.6341105029983395,1.0647325018752645,0.93067215717993,0.2601398601398601,0.4261770134560598,WW,0.527895010196752
chr2,9990992,Zm00001eb070570,1924,11,7,-0.32593207699927157,-0.42306883822625585,0.2241982885591226,0.4554871386741641,0.5326550898159933,0.7914152840623428,0.6742398404343005,WW,0.9287519286343601
chr2,9993569,Zm00001eb070570,653,6,12,-0.32533904153008336,-0.38289170544960655,0.13223992408235097,0.453189668384777,0.5016505119849247,0.8200818789054083,0.7944368814911111,WW,0.945695343171427
chr2,10414638,Zm00001eb070750,880,5,14,0.9760894714796082,0.2806870224817183,2.536260952106978,0.9760894714796082,0.30087946532850857,0.0012039903680770552,0.00015461487174589037,WW,0.03012974958676316
chr2,10414706,Zm00001eb070750,812,5,14,0.9760894714796082,0.2806870224817183,2.536260952106978,0.9760894714796082,0.30087946532850857,0.0012039903680770552,0.00015461487174589037,WW,0.03012974958676316
chr2,10415532,Zm00001eb070750,14,6,13,0.9763136321683495,0.22709106762553838,3.554688948921094,0.9763136321683495,0.2488367753066971,7.371369600471768e-05,5.538033507047035e-06,WW,0.01879464621400105
chr2,10447680,Zm00001eb070780,1510,3,12,0.16744734786767068,-0.4218209183336266,1.1154893204688727,0.5844156081595462,0.5152687775728074,0.13626373626373628,0.2768216438374717,WW,0.3697055183622348
chr2,10456548,Zm00001eb070790,152,5,14,-3.4802346029798903,-2.9662934637094795,-1.8156838372171349,3.4802346029798903,2.9662934637094795,0.007223942208462332,0.016696096947527918,WW,0.07042903383735388
chr2,10491810,Zm00001eb070820,1363,3,16,0.6778356994305267,0.37497759864172087,0.7019325696842963,0.6778356994305267,0.40066425208156087,0.303405572755418,0.4227902366882558,WW,0.5704218757008538
chr2,10611356,Zm00001eb070860,80,4,11,-0.616518711021976,-0.22526275698450665,-1.3827467464779488,0.616518711021976,0.329517270197756,0.017582417582417582,0.00325094716515559,WW,0.11383724523821144
chr2,10611682,Zm00001eb070860,406,12,7,-0.27903986105401024,-0.2624534917691763,-0.03640003904503459,0.5497647109793283,0.3111740091708715,0.4319679288719536,0.9294315226173575,WW,0.6928457614813837
chr2,10611822,Zm00001eb070860,546,6,11,-0.20743395938382223,-0.22526275698450665,0.03953685895761176,0.614590988645479,0.329517270197756,0.5248868778280543,0.9508053017553679,WW,0.7652112867490357
chr2,10771193,Zm00001eb070900,878,9,10,-0.5912813875519357,0.7688047112870746,-1.359904308970249,0.8271039472882427,1.0458001683174798,0.003748771515059805,0.008352794757987092,WW,0.05041051460331934
chr2,10771261,Zm00001eb070900,810,12,7,-0.35471589437600776,0.9461579082022026,-1.2543209768055406,0.7704443924618983,1.2366577856037426,0.02834008097165992,0.05046592159969522,WW,0.15007633980649146
chr2,10772456,Zm00001eb070900,385,8,11,0.06113003761441253,0.17067948399891134,-0.0890783868139707,0.5624627095144235,1.2183850484230538,0.7167844195707973,0.8319532278731369,WW,0.8857809315702159
chr2,10772754,Zm00001eb070900,683,8,11,0.06113003761441253,0.17067948399891134,-0.0890783868139707,0.5624627095144235,1.2183850484230538,0.7167844195707973,0.8319532278731369,WW,0.8857809315702159
chr2,10782441,Zm00001eb070920,1641,6,7,0.04817116883713459,-0.037357996508180155,0.3368435054478215,0.1751232568761281,0.23529145639284454,0.5337995337995338,0.5491255015913432,WW,0.7682902834287847
chr2,10866416,Zm00001eb070940,752,15,4,-0.4601372804761288,0.2706458220420685,-1.7610390110390293,0.5076792933507128,0.3616447389135122,0.009287925696594427,0.02397268681962271,WW,0.08106212627951759
chr2,10874023,Zm00001eb070950,103,7,10,-0.050170481429336757,0.12819732623511354,-0.7857217863987889,0.07588243839185357,0.14210656431088114,0.024989716166186754,0.08788259755265394,WW,0.14101551480959096
chr2,10874023,Zm00001eb070960,141,7,10,0.03125063402121804,0.2997610088096294,-0.9416107503271276,0.19061343475354794,0.38313355234548196,0.19323323735088443,0.05866502476382067,WW,0.44944652949497327
chr2,10874231,Zm00001eb070950,311,8,9,0.05238794089083836,0.05685292946878568,-0.018188556067112335,0.0546472426923831,0.16834053003474683,0.07445495680789799,0.9692458928092135,WW,0.2603709892148877
chr2,10874231,Zm00001eb070960,67,8,9,0.42680910072194467,-0.022012031058970746,2.1340788703134295,0.42680910072194467,0.19457297343934427,0.0037021801727684074,0.000505710762220968,WW,0.05041051460331934
chr2,10891040,Zm00001eb070980,938,4,7,-0.5855801486404204,-0.8662834192797284,0.32626025167959577,0.5855801486404204,1.0938453066839764,0.4121212121212121,0.5569951750763249,WW,0.6765303705785751
chr2,10905113,Zm00001eb071010,1741,4,6,1.6165889410615675,-0.010432622347629752,2.243599369080432,1.6165889410615675,0.4491081534167503,0.01904761904761905,0.029238424122074953,WW,0.1202640323574962
chr2,10911836,Zm00001eb071020,205,3,9,0.8665665503253525,0.5856796136983771,0.2691573891773851,0.8665665503253525,0.9479130337538647,0.48181818181818176,0.49856045602277627,WW,0.7332319323062461
chr2,10911836,Zm00001eb071030,56,3,7,-0.33859414931461673,0.0543889322313042,-0.9943546468099563,0.33859414931461673,0.3141178962085037,0.18333333333333335,0.1040995232783287,WW,0.43388961218290134
chr2,10933142,Zm00001eb071050,1194,8,11,0.6050861910506755,0.44696720004433294,0.3148410866867267,0.7094014666190521,0.4889743160364993,0.7167844195707973,0.5476995426390739,WW,0.8857809315702159
chr2,10934379,Zm00001eb071050,43,3,16,1.231567576075523,0.37891412504165617,2.1942753102164603,1.231567576075523,0.4599516550704588,0.0041279669762641896,0.045323228538383165,WW,0.05311636271388593
chr2,10934613,Zm00001eb071050,277,3,16,0.9240634085010608,0.4365711564618678,1.0306627231676204,0.9240634085010608,0.5176086864906704,0.06398348813209494,0.018831342063589402,WW,0.23825210962558105
chr2,11004106,Zm00001eb071100,27,9,9,-0.2984675676099023,-0.05108057152128292,-1.0222992791077197,0.2984675676099023,0.22840729789924344,0.06368977513662867,0.04554810278850392,WW,0.23786715420844734
chr2,11020931,Zm00001eb071110,1396,7,10,0.2632084510039741,0.3811387742294723,-0.3336177230839046,0.3505264368408573,0.4209820973304562,0.7396133278486219,0.5408740599084646,WW,0.897899830226522
chr2,11049214,Zm00001eb071130,113,16,3,0.012905463476868398,-0.21895946208559888,0.5947533341959297,0.23790435032400747,0.5140643202816775,0.9576883384932922,0.6603881560564406,WW,1.0
chr2,11409307,Zm00001eb071240,126,9,10,-1.0094648263743642,-0.898645505734615,-0.22636254089286356,1.0094648263743642,0.9145616178804479,0.6533789106936937,0.6197864417771152,WW,0.8532058190688415
chr2,11410292,Zm00001eb071240,1111,8,11,-1.0555141588031738,-0.8752295658445489,-0.3725005494625169,1.0555141588031738,0.889698758704397,0.3950411473631288,0.39593676850688186,WW,0.6592591205702824
chr2,11570568,Zm00001eb071290,1239,6,13,1.1235591646285492,0.0665833912913373,2.2189300860833683,1.1235591646285492,0.40211537056380414,0.0008845643520566121,0.0007064675658938317,WW,0.027508162960690533
chr2,11572444,Zm00001eb071290,637,11,8,0.3912818925900173,0.41285478200856124,-0.030614005129979825,0.6001637324519101,0.670881718516217,1.0,0.9499367058544661,WW,1.0
chr2,11668167,Zm00001eb071360,576,12,4,1.8906125568660264,1.0974068886452135,0.8995991223209288,1.8906125568660264,1.0974068886452135,0.5208791208791208,0.3033331244832519,WW,0.7622814530110918
chr2,11668299,Zm00001eb071360,444,10,6,1.7548771917817347,1.58803438652597,0.17539880111276396,1.7548771917817347,1.58803438652597,0.8748751248751249,0.7936697367921305,WW,0.9736501699697879
chr2,11669559,Zm00001eb071360,816,11,5,2.119513136271137,0.7524667475981328,2.03018534325742,2.119513136271137,0.7524667475981328,0.0018315018315018315,0.008710566762941165,WW,0.03733201898339513
chr2,11912988,Zm00001eb071480,1045,5,11,-0.18213518343729831,0.25042761226211546,-0.5676930999629716,0.1886296991130784,0.3362964327855987,0.08974358974358976,0.15706659647018184,WW,0.29079773464800207
chr2,11937331,Zm00001eb071490,534,3,14,-0.2590096530576998,-0.3508127672505453,0.19045175364728154,0.5087059977028018,0.48401834579226966,0.6764705882352942,0.8582877982500499,WW,0.8660971880108171
chr2,12059848,Zm00001eb071500,176,5,14,1.6368342369407405,1.5060398732600664,0.30334449562068116,1.6368342369407405,1.5060398732600664,0.499828001375989,0.5439310008710911,WW,0.7479279140547987
chr2,12214114,Zm00001eb071570,1161,8,9,0.48946697468695677,0.32584998680685334,0.49008005028540863,0.4939117910144314,0.36773723038534006,0.2765939942410531,0.3309824144590166,WW,0.5479999172664846
chr2,12214271,Zm00001eb071570,1004,4,13,0.5495440424696825,0.35770842375989265,0.5744632362986956,0.5495440424696825,0.3894425562849832,0.35042016806722687,0.33831571712818653,WW,0.625848667441253
chr2,12215321,Zm00001eb071570,46,3,14,0.39187663073039164,0.4051968418975829,-0.038614910865129616,0.40372947427032385,0.43212435562661006,0.8588235294117648,0.9688841714057276,WW,0.9656749686442192
chr2,12216565,Zm00001eb071570,1290,8,9,0.4944177484204177,0.321449299043777,0.5201682827304271,0.49886256474789226,0.36333654262226367,0.16717400246812014,0.3024564168191331,WW,0.41510137257575197
chr2,12216749,Zm00001eb071570,1474,5,12,0.39220428495490084,0.4072803544985692,-0.043709549330950725,0.4676013233961768,0.4102435653835523,0.7989657401422106,0.9454988283229377,WW,0.9317257848447784
chr2,12216847,Zm00001eb071570,1572,6,11,0.38709050564664366,0.41144024044340666,-0.07062606337711895,0.4499213710143737,0.41467283413611544,0.883645765998707,0.8978681253458966,WW,0.9766594715530417
chr2,12269012,Zm00001eb071590,106,4,15,1.3970286477149003,-0.2845972398760421,1.2924200154136711,1.6445296181572362,0.284905508113147,0.1001031991744066,0.3530175337248677,WW,0.31092875840613915
chr2,12269598,Zm00001eb071590,480,8,11,0.5777300028612073,-0.3002440027427899,0.6195422802789974,0.9430491300748609,0.30066436852066025,0.20600142891164563,0.29592582784162874,WW,0.4652891192270717
chr2,12269832,Zm00001eb071590,714,5,14,1.0262152032607434,-0.27228000168462474,0.9539324743181662,1.407031409436966,0.2726102890815229,0.2975576195390437,0.35582264359846105,WW,0.5664530540351266
chr2,12274464,Zm00001eb071600,1383,3,5,0.6180779557040436,-0.12190709618787832,0.933794673868908,0.6180779557040436,0.6733117454893703,0.25,0.1877671726339601,WW,0.5149891830637684
chr2,12274976,Zm00001eb071600,871,4,4,0.3258747117185083,0.6910904510726317,-0.5663911625908916,0.601242221837557,0.6910904510726317,0.6857142857142857,0.45522364934275245,WW,0.869401301057001
chr2,12458467,Zm00001eb071700,969,8,8,0.07360762005669604,0.012904342763410293,0.0685886814536148,0.2777285307094065,0.8309688012927412,0.959129759129759,0.8941280036548985,WW,1.0
chr2,12458549,Zm00001eb071700,887,8,8,0.07360762005669604,0.012904342763410293,0.0685886814536148,0.2777285307094065,0.8309688012927412,0.959129759129759,0.8941280036548985,WW,1.0
chr2,12459419,Zm00001eb071700,17,9,7,-0.28974204771816275,0.4713963045749022,-0.9655571276952812,0.4609487766888076,0.6744342379739879,0.0548951048951049,0.09998619140313235,WW,0.2210968597965502
chr2,12460079,Zm00001eb071700,643,3,13,-0.5718275082422155,0.18519832517596133,-0.914967105577697,1.1359225365714676,0.42013931125406007,0.36428571428571427,0.39901524095353413,WW,0.6378592225948222
chr2,12494596,Zm00001eb071710,926,3,10,0.016798226992519955,0.795395253034294,-0.4426243151804494,0.2189180377955795,0.8770436308184439,0.2867132867132867,0.24866077744811213,WW,0.5544119551626467
chr2,12495517,Zm00001eb071710,5,4,9,0.08827377592059991,0.8501391230709001,-0.43444467784264545,0.1727992850843018,0.970665920137108,0.5034965034965035,0.30128816261346875,WW,0.7502732009774263
chr2,12495881,Zm00001eb071710,359,4,9,0.2501899933356887,0.778176359775305,-0.29742786211482647,0.4106808708572253,0.8649407709046976,0.7104895104895105,0.4795162427989597,WW,0.8831334985279684
chr2,12522386,Zm00001eb071730,1895,3,5,0.1531422068025337,0.0543656905241512,0.4737798733033226,0.1531422068025337,0.20358305476983776,0.39285714285714285,0.43689286845510433,WW,0.6569302081093351
chr2,12531930,Zm00001eb071750,572,3,12,-0.3313898568411493,-0.04410898569566394,-0.6090393794070966,0.3313898568411493,0.3739901609999115,0.5362637362637362,0.1327704356017299,WW,0.7682902834287847
chr2,12608125,Zm00001eb071780,657,9,5,-0.1762990631477344,-0.3194091427512694,0.42239701637634636,0.20308080725399613,0.5152429238088285,0.36363636363636365,0.5710510512637766,WW,0.6378592225948222
chr2,12620034,Zm00001eb071800,79,8,9,0.25209775185880656,0.09734082996509698,0.7060516410336712,0.3038324639550852,0.13243501027705534,0.16717400246812014,0.18589813305088615,WW,0.41510137257575197
chr2,12620100,Zm00001eb071800,13,8,9,0.25209775185880656,0.09734082996509698,0.7060516410336712,0.3038324639550852,0.13243501027705534,0.16717400246812014,0.18589813305088615,WW,0.41510137257575197
chr2,12628400,Zm00001eb071820,513,14,5,-0.12487206681935514,0.15449773217809598,-0.2765580561009726,0.6312731108569166,0.9905053458396482,0.893188854489164,0.7266530252036316,WW,0.980683304105278
chr2,12698430,Zm00001eb071830,1965,10,9,0.28987493830615185,-0.02312585555634825,0.5221982945776991,0.5843420676484413,0.3618990386615342,0.48766835345893045,0.262347813890195,WW,0.7382403206726302
chr2,12698953,Zm00001eb071830,1442,10,9,0.28987493830615185,-0.02312585555634825,0.5221982945776991,0.5843420676484413,0.3618990386615342,0.48766835345893045,0.262347813890195,WW,0.7382403206726302
chr2,12701689,Zm00001eb071830,1294,15,4,0.048389014257061796,0.4911953672996143,-0.7483252741436611,0.4757153703493176,0.4911953672996143,0.12435500515995872,0.07670582312452669,WW,0.35057136376406806
chr2,12767668,Zm00001eb071860,229,9,4,0.10034071012864865,0.06454934753485973,0.12163146421768943,0.22019256274329438,0.32852480465061906,0.9398601398601399,0.8732247551075347,WW,1.0
chr2,12768915,Zm00001eb071860,1018,11,4,0.07535890943627663,0.06454934753485973,0.038641737878387754,0.2038350848388558,0.32852480465061906,0.9494505494505494,0.9608764865138725,WW,1.0
chr2,13121555,Zm00001eb071970,114,12,5,1.344481314489882,0.17489708007424137,1.4357834233726894,1.344481314489882,0.29451351727729713,0.0038784744667097605,0.0016371510224622622,WW,0.05177167919648089
chr2,13201356,Zm00001eb072000,881,4,9,-0.08171220216117031,0.16215881088305775,-1.759994427119352,0.09052355993498562,0.17312052474162845,0.011188811188811189,0.0049569043307951775,WW,0.0891005450145235
chr2,13202863,Zm00001eb072000,626,11,5,0.15875835974596467,0.07991942771469414,0.39302511113190974,0.19598565745304874,0.15553906738146123,0.37728937728937734,0.505013215886441,WW,0.646080190826273
chr2,13202956,Zm00001eb072000,719,13,3,0.16071070548226113,0.01889997483656252,0.724967190351551,0.20430792972157127,0.09251149417013842,0.23928571428571427,0.16479132323088697,WW,0.503914836477376
chr2,13203966,Zm00001eb072000,1729,6,10,0.27282420946699754,0.050899383897709684,1.312901993858757,0.27282420946699754,0.12965923120888564,0.04195804195804197,0.028406305316430215,WW,0.18702474520575282
chr2,13435982,Zm00001eb072030,1431,11,8,0.08019311927571847,0.28189275552478144,-1.1163116495155385,0.16201024385029736,0.28189275552478144,0.05062051811277818,0.022830922508409818,WW,0.20909065899258675
chr2,13439699,Zm00001eb072040,161,3,11,3.176132879529444,2.642273544325104,0.3522360967223729,3.176132879529444,2.9353979024080457,0.6400610017524859,0.47060816858918597,WW,0.8415741577487316
chr2,13439699,Zm00001eb072050,99,4,14,-0.49452480380942093,-0.04093762536554974,-1.9552055890514057,0.49452480380942093,0.15620208288328977,0.00457516339869281,0.00024691071971019084,WW,0.055012006807132544
chr2,13840110,Zm00001eb072200,1702,10,4,0.8081200677917975,0.5174584754382594,0.5322511930312598,0.8081200677917975,0.591780516115827,0.5394605394605395,0.4657595687564543,WW,0.7711647803154811
chr2,13850014,Zm00001eb072220,221,5,14,-0.10234935952847601,-0.3498924997592994,0.7757875332343308,0.3096653361298126,0.4377577755084506,0.129858961128311,0.2085862555334406,WW,0.3574896239806135
chr2,13885372,Zm00001eb072270,1975,5,11,-0.4517152980388043,0.07340290644036926,-1.1094264036562,0.4517152980388043,0.42533442306117164,0.18040293040293043,0.03486691752511039,WW,0.43010199647577946
chr2,13885452,Zm00001eb072270,1895,8,8,-0.11281133916842126,-0.06858172575032367,-0.0819653208392993,0.5531469030016487,0.3140099899817149,0.7984459984459983,0.8729183137544265,WW,0.9317257848447784
chr2,13886622,Zm00001eb072270,725,7,3,0.20565891535479192,-0.07614202340033337,0.5326828116733741,0.4481952128717777,0.37918593237732096,0.6666666666666666,0.4468688807229339,WW,0.8560664440448669
chr2,13923338,Zm00001eb072290,1162,5,3,0.4774087075374044,-0.21097189969179686,3.3577227246033283,0.4774087075374044,0.21097189969179686,0.03571428571428571,0.0017091465584204138,WW,0.17037120661854138
chr2,14020998,Zm00001eb072350,1440,4,4,-2.442284440275406,-1.1179087288794995,-2.4349304625603905,2.442284440275406,1.1179087288794995,0.02857142857142857,0.013743015343007807,WW,0.15038543977738503
chr2,14021113,Zm00001eb072350,1325,5,3,-2.0402497547478817,-1.3465079676267377,-0.8119118766853531,2.0402497547478817,1.3465079676267377,0.39285714285714285,0.2877355498699792,WW,0.6569302081093351
chr2,14097833,Zm00001eb072360,302,15,4,0.40675729601083443,0.24653930607928698,0.36068732922545194,0.47847365813266346,0.24653930607928698,0.6646026831785345,0.31278623817348994,WW,0.8548983758660648
chr2,14146991,Zm00001eb072370,978,4,12,0.5724683605979077,0.34149426695781665,0.6844109627949511,0.5724683605979077,0.4501737163877655,0.13296703296703297,0.06510451812580322,WW,0.3625912326034725
chr2,14169416,Zm00001eb072380,125,3,12,-1.6438251904923478,-2.6729011685189032,0.39788769909663846,1.9242089790391967,2.967775081188393,0.734065934065934,0.6035418832404688,WW,0.894314410380943
chr2,14170481,Zm00001eb072380,1190,8,7,-2.847710566830749,-2.0320864370082705,-0.3152523278692221,2.9528544875358174,2.5375845730131092,1.0,0.5603234741120995,WW,1.0
chr2,14170628,Zm00001eb072380,1337,5,10,-3.1626552578866014,-2.1193013304270876,-0.40595347997242154,3.2348841561433304,2.5211507130661657,0.20646020646020646,0.4799747816232938,WW,0.4654840780672329
chr2,14379144,Zm00001eb072480,780,8,7,1.6509583304341642,0.6828140683909838,0.7945289228324532,1.6509583304341642,0.8419710466636472,0.020512820512820513,0.1855207993654092,WW,0.12407137210499562
chr2,14414682,Zm00001eb072510,1093,9,9,-0.09904875695233072,-0.21968866861417152,0.18079868768666688,0.40117291468024974,0.6133492615380972,0.9296365245070707,0.707022502675876,WW,1.0
chr2,14416977,Zm00001eb072510,1202,5,13,-0.48073635594754693,-0.03576577310467583,-0.6995119208816423,0.5136584771032243,0.5048005538806923,0.28874883286647995,0.2817049119082197,WW,0.5574263044987577
chr2,14693854,Zm00001eb072600,1125,8,5,-0.9247164542557073,-0.8544386222170613,-0.10616625915459205,1.0059444425872532,0.8544386222170613,0.8329448329448329,0.8463327832912583,WW,0.951266388841316
chr2,14908988,Zm00001eb072640,1397,3,4,-0.6086568667416504,-0.012124629422797475,-0.6410436281344832,0.9069628513891314,0.5990715812454266,0.8571428571428571,0.48589090755041897,WW,0.9656749686442192
chr2,14927293,Zm00001eb072650,1842,7,9,0.9134707480527471,1.8656946908277707,-0.5035108169497131,0.9134707480527471,1.9840668528116052,0.9181818181818182,0.28768151406720477,WW,0.9937734038627137
chr2,15104115,Zm00001eb072720,218,4,11,0.07641855617126263,0.05393328168360183,0.12459392030554406,0.13740732273628928,0.12602524749733002,1.0,0.855332376221082,WW,1.0
chr2,15230601,Zm00001eb072780,47,4,13,-0.2961139137469128,-0.7770954687102682,0.6859904251754492,0.4307491802659136,0.8844644792213648,0.24537815126050422,0.1958043122240049,WW,0.5126508737441273
chr2,15238401,Zm00001eb072790,134,3,14,0.6566073654273185,0.0982318194949187,2.5995544872272567,0.6566073654273185,0.20968397465774874,0.0029411764705882353,1.1704646457593869e-06,WW,0.04468979080994099
chr2,15238401,Zm00001eb072800,103,3,8,0.6561500980223725,0.32787235787811214,0.5150748391191813,0.7937840163339898,0.5700542479188171,0.496969696969697,0.5509265342623121,WW,0.7458572753638527
chr2,15308864,Zm00001eb072840,141,12,5,-0.17475831045050216,-0.1580101622592594,-0.08682179895463694,0.17860278320323345,0.2710054624433741,0.7213962508080154,0.8966811290116752,WW,0.888514901826737
chr2,15310262,Zm00001eb072840,1257,10,7,-0.2086186422705744,-0.11442344485665414,-0.5046366478447369,0.21323200957385194,0.19513437355959318,0.5361990950226244,0.3515885813551897,WW,0.7682902834287847
chr2,15378647,Zm00001eb072870,523,3,16,-0.17135562507138105,-0.8103559042324069,0.865550096013812,0.6970195549422399,0.879905072797955,0.35913312693498456,0.40617774595333267,WW,0.6353683020081655
chr2,15379889,Zm00001eb072870,719,4,15,-0.514807091969331,-0.7613688650036886,0.31980226962727365,0.9090550393724752,0.83555464480694,0.8854489164086687,0.6425395073906528,WW,0.9766594715530417
chr2,15380203,Zm00001eb072870,1033,9,10,-0.6681459615949678,-0.7466447688577943,0.10100632500990248,0.79178892793372,0.9043439478190519,0.9025232501776794,0.8251323689228436,WW,0.9834539599705941
chr2,15380759,Zm00001eb072870,1589,6,13,-0.8062094176152396,-0.6648080644031703,-0.1824150116251941,0.8062094176152396,0.8717141018386585,0.6388028895768834,0.6333507563095202,WW,0.8400882634459277
chr2,15454256,Zm00001eb072900,1610,5,10,0.679847393621673,0.6485620116089759,0.12162837069747576,0.679847393621673,0.6485620116089759,0.7678987678987679,0.8522969271727653,WW,0.919125090560503
chr2,15454366,Zm00001eb072900,1500,5,10,0.679847393621673,0.6485620116089759,0.12162837069747576,0.679847393621673,0.6485620116089759,0.7678987678987679,0.8522969271727653,WW,0.919125090560503
chr2,15455405,Zm00001eb072900,461,4,13,1.314057210824561,0.6773962802050473,1.1231207239285803,1.314057210824561,0.6773962802050473,0.35042016806722687,0.33749788211762627,WW,0.625848667441253
chr2,15463822,Zm00001eb072910,11,10,8,0.32888426147986166,0.20724354843859383,0.6089236290655745,0.32888426147986166,0.23430678765904445,0.2742812742812743,0.20912519301615037,WW,0.5440460629429977
chr2,15557084,Zm00001eb072990,937,3,5,-0.24268668031477145,0.16580830020042442,-1.5639591745304804,0.24268668031477145,0.26565609687796166,0.14285714285714285,0.06339843039155207,WW,0.379358755454373
chr2,15558206,Zm00001eb072990,185,5,3,0.1406545140140243,-0.20076370333743787,1.1784186134426684,0.29080988306436184,0.20076370333743787,0.25,0.11363510344845938,WW,0.5149891830637684
chr2,15558713,Zm00001eb072990,692,4,3,0.18440601871522458,-0.20076370333743787,1.2625296891459612,0.3549244776327581,0.20076370333743787,0.22857142857142856,0.1328805011376508,WW,0.4921410881570244
chr2,15772284,Zm00001eb073030,1853,6,12,-0.48428687440417156,-0.7829035035582033,0.5165218345074483,0.7446153059606017,0.7829035035582033,0.5532212885154062,0.44416290248801327,WW,0.7827222023034078
chr2,15772982,Zm00001eb073030,1155,15,3,-0.7444765125783399,-0.3778052001494565,-0.6330209187481272,0.8486078852009119,0.3778052001494565,0.16421568627450983,0.1383218048534223,WW,0.41076239777538476
chr2,15773297,Zm00001eb073030,840,14,4,-0.6109362935122542,-0.9368637949879776,0.5623860169792697,0.7225056213221528,0.9368637949879776,0.38169934640522873,0.23704925761093787,WW,0.6486530704352486
chr2,15778214,Zm00001eb073040,455,7,10,0.5917712002607928,1.0807374171586017,-0.9488510353367091,0.5917712002607928,1.0807374171586017,0.16125051419169067,0.04850137150562795,WW,0.4065009180253463
chr2,15823070,Zm00001eb073090,1894,9,6,-0.6929244452610854,-0.07063352565728521,-1.2007696928343428,0.6957122793319995,0.3321213215680155,0.06633366633366634,0.029642434389544652,WW,0.2446248716449105
chr2,16201552,Zm00001eb073180,221,7,8,-1.353409246514429,-0.34303026192227526,-0.9177770098148327,1.353409246514429,0.5325633092040539,0.1205905205905206,0.1352389847396023,WW,0.3417899432640751
chr2,16215839,Zm00001eb073200,84,15,3,-0.34151607882707896,0.01640934391440657,-0.9912690162643707,0.41138056144495294,0.19281733321249242,0.12990196078431374,0.12216904360272796,WW,0.3574896239806135
chr2,16215946,Zm00001eb073200,23,4,3,-0.42459805751900376,0.01640934391440657,-1.56434952091272,0.42459805751900376,0.19281733321249242,0.22857142857142856,0.09513571810194484,WW,0.4921410881570244
chr2,16216015,Zm00001eb073200,92,15,3,-0.34151607882707896,0.01640934391440657,-0.9912690162643707,0.41138056144495294,0.19281733321249242,0.12990196078431374,0.12216904360272796,WW,0.3574896239806135
chr2,16512707,Zm00001eb073280,982,15,4,0.6560987352870407,0.9276735681495847,-1.213328703303771,0.6560987352870407,0.9276735681495847,0.18472652218782248,0.23108541285946405,WW,0.43630894609823984
chr2,16516955,Zm00001eb073290,826,13,5,-0.26061939198113987,0.1444054305378132,-0.4636535227180589,0.5475012689258657,1.1523271251845248,0.5028011204481793,0.5429632146058629,WW,0.7502732009774263
